word1,word2,word3,count,Cn2,Prob
begin,deliber,afternoon,1,1,0.26604255
begin,just,three,1,1,0.26580395
begin,soon,suit,1,1,0.2658636
begin,view,favor,1,1,0.26568465
begun,work,mr,1,1,0.266400451
behav,like,ladi,1,1,0.2657443
behaviour,crime,area,1,1,0.266758351
behind,eight,defens,1,1,0.2657443
behind,everi,second,1,1,0.4378579
behind,eye,band,1,1,0.440422853
behind,flip,six,1,1,0.43755965
behind,let,take,1,1,0.4378579
behind,week,said,1,1,0.290721103
behind,year,old,1,1,0.28779825
belief,respect,love,1,1,0.2877386
believ,acus,ruddi,1,1,0.289289502
believ,even,though,1,1,0.28791755
believ,everyth,touch,1,1,0.43755965
believ,fail,know,1,1,0.43755965
believ,god,medlib,1,1,0.3439886
believ,heaven,hell,1,1,0.34380965
believ,prefer,life,1,1,0.43755965
believ,sale,number,1,1,0.43779825
believ,school,district,1,1,0.43755965
believ,threat,come,1,1,0.43755965
believ,tri,like,1,1,0.271131584
believ,warrant,pa,1,1,0.271191234
bellevu,listen,faint,1,1,0.270892983
belong,one,guy,1,1,0.271131584
belov,cantab,can,1,1,0.271131584
ben,inspir,great,1,1,0.271012283
benefit,can,liber,1,1,0.273756186
benefit,church,build,1,1,0.271907034
benefit,environ,occup,1,1,0.271131584
benefit,good,back,1,1,0.440601803
benefit,star,mila,1,1,0.3438693
benjamin,netanyahu,condemn,1,1,0.34404825
benni,gantz,prime,1,1,0.27349715
bent,feet,point,1,1,0.27349715
bent,upper,leg,1,1,0.275346302
benyon,leicestershir,sick,1,1,0.276479653
berat,forget,back,1,1,0.2735568
bergen,essex,counti,1,1,0.2739147
berri,chiller,screw,1,1,0.274034001
best,buy,limit,1,1,0.27373575
best,movi,ever,1,1,0.43755965
best,option,dialogu,1,1,0.2969943
best,possibl,check,1,1,0.2972329
best,record,far,1,1,0.2969943
best,snow,cone,1,1,0.297829401
best,time,result,1,1,0.43791755
best,way,chang,1,1,0.281349417
best,yet,breakfast,1,1,2.906349417
bestfriend,just,got,1,1,0.43755965
bestman,duck,didn,1,1,0.2969943
bestman,saw,prank,1,1,0.298783802
better,actin,like,1,1,0.29693465
better,craccc,let,1,1,0.2971136
better,first,cub,1,1,0.4379772
better,get,pa,1,1,0.29693465
better,softwar,autom,1,1,0.2969943
better,song,one,1,1,0.29729255
better,watch,might,1,1,0.29729255
better,word,might,1,1,0.3439886
beyonc,blakeman,ingl,1,1,0.34404825
beyond,frustrat,shit,1,1,0.27361645
beyond,idea,give,1,1,0.2735568
beyond,sea,late,1,1,0.274332251
beyond,world,us,1,1,0.274272601
bff,wed,go,1,1,0.27349715
bi,h,michael,1,1,0.27349715
bi,hday,even,1,1,0.2735568
bi,hday,gave,1,1,0.2739147
bi,hday,lesson,1,1,1.18755965
bi,hday,may,1,1,0.43779825
bi,hday,save,1,1,0.31255965
bias,gameplay,teen,1,1,0.3127386
big,chunk,chang,1,1,0.3127386
big,pa,y,1,1,0.267105105
big,payout,sanford,1,1,0.267284055
big,wors,place,1,1,0.267343705
bigger,person,just,1,1,0.267105105
biggest,blow,inning,1,1,0.269789357
biggest,fan,flore,1,1,0.267164755
biggest,suppo,er,1,1,0.268477056
biggest,wed,gift,1,1,0.267105105
bike,cross,rail,1,1,0.267105105
bike,pleas,don,1,1,0.267164755
bill,absolut,necessari,1,1,0.268834956
bill,budget,cut,1,1,0.4378579
bill,keep,legisl,1,1,0.4377386
bill,littl,girl,1,1,0.43767895
bill,retreat,bad,1,1,0.2689886
bill,salter,bass,1,1,0.26880965
bill,sell,ad,1,1,0.26880965
bill,sure,hope,1,1,0.26892895
bin,laden,death,1,1,0.269406151
bin,laden,respons,1,1,0.26916755
biomed,center,mani,1,1,0.26904825
bird,abbi,one,1,1,0.26892895
bird,crack,app,1,1,0.26892895
bird,fight,funni,1,1,0.26916755
bit,adventur,musesoci,1,1,0.43755965
bit,along,way,1,1,0.43755965
bit,coupl,week,1,1,0.43755965
bit,dusti,trial,1,1,0.43755965
bit,go,someth,1,1,0.43779825
bit,lime,juic,1,1,0.440422853
bit,now,trump,1,1,0.29705395
bit,older,eoin,1,1,0.2971136
bit,qi,soul,1,1,0.297948701
bit,research,learn,1,1,0.29729255
bit,work,littl,1,1,0.3126193
bitch,sunday,alreadi,1,1,0.31267895
bitter,sweet,adapt,1,1,0.313752651
bl,knight,barrett,1,1,0.4377386
black,adult,work,1,1,0.438275451
black,asian,middl,1,1,0.43755965
black,bean,corn,1,1,0.4377386
black,cloth,ugh,1,1,0.3126193
black,cut,circl,1,1,0.31255965
black,friday,yup,1,1,0.3129772
black,men,goe,1,1,0.31255965
black,race,isn,1,1,0.313991251
black,spo,s,1,1,0.3126193
black,white,calligraphi,1,1,0.43767895
blackberri,nyti,ms,1,1,0.344346501
blake,cypress,equiti,1,1,0.34380965
blakeman,ingl,outsel,1,1,0.2972329
blame,capit,freedom,1,1,0.29693465
blatant,wrong,nice,1,1,0.29693465
bleed,time,fvk,1,1,0.298246951
block,apa,john,1,1,0.43755965
block,employe,access,1,1,0.43755965
block,way,six,1,1,0.43755965
block,wow,good,1,1,0.43767895
blog,flood,knight,1,1,0.4377386
blog,type,like,1,1,0.43755965
blog,well,awar,1,1,0.2878579
blogrol,organ,blog,1,1,0.28755965
bloodi,night,sickest,1,1,0.2876193
bloom,featheri,pink,1,1,0.28779825
blow,inning,two,1,1,0.2876193
blue,soar,top,1,1,0.4378579
blue,stare,soft,1,1,0.3439886
blue,wall,paint,1,1,0.3441079
board,disguis,TRUE,1,1,0.4379772
board,need,thin,1,1,0.43755965
board,profession,registr,1,1,0.43755965
boast,color,fish,1,1,0.4376193
bob,anyth,path,1,1,0.274451551
bob,topp,spent,1,1,0.27349715
bodi,cach,cach,1,1,0.275346302
bodi,inhibit,abil,1,1,0.27349715
bodi,loop,cleveland,1,1,0.2737954
bodi,want,move,1,1,0.27349715
bodysnatch,bumpin,perfect,1,1,0.27361645
boeger,remark,barbera,1,1,0.27385505
boggl,blackberri,nyti,1,1,0.43755965
bold,green,replac,1,1,0.31267895
bollywood,smash,still,1,1,0.31255965
bolt,philip,glass,1,1,0.31255965
bomb,ass,day,1,1,0.43779825
bomb,bomber,select,1,1,0.438454401
bomb,bound,airplan,1,1,0.438633351
bomb,law,enforc,1,1,0.2969943
bomb,threat,insid,1,1,0.29741185
bomber,select,target,1,1,0.29693465
bond,agenc,first,1,1,0.298306601
bond,market,temporari,1,1,0.439945652
bondi,ask,ohio,1,1,0.344525451
bone,knock,fight,1,1,0.34380965
bonus,ny,knick,1,1,0.4378579
boo,promot,thought,1,1,0.34380965
book,alway,better,1,1,0.34404825
book,corrupt,lawyer,1,1,0.43755965
book,first,wasn,1,1,0.4377386
book,glitter,due,1,1,0.4376193
book,mom,love,1,1,0.3439886
book,notebook,isnt,1,1,0.3442272
book,spanish,omelett,1,1,0.4377386
book,star,maker,1,1,0.28791755
boon,lung,pleasant,1,1,0.288752651
boost,blue,soar,1,1,0.28755965
boost,economi,meet,1,1,0.289945652
boost,revenu,keep,1,1,0.288215801
booth,enter,win,1,1,0.4378579
booz,even,appli,1,1,0.43755965
bore,home,wolf,1,1,0.4376193
born,german,citizen,1,1,0.440184252
born,readi,problemchildontheloos,1,1,0.4376193
born,walden,robe,1,1,0.43755965
born,week,earli,1,1,0.438752651
boss,make,survey,1,1,0.43791755
boston,busi,tonight,1,1,0.3438693
boston,globe,intern,1,1,0.3439886
bottl,news,magnitud,1,1,0.28755965
bound,airplan,around,1,1,0.288633351
bound,fli,nice,1,1,0.289647402
bouquet,jen,said,1,1,0.28779825
bout,crazi,ishhh,1,1,0.2876193
bowi,file,onto,1,1,0.34380965
bowl,pray,end,1,1,0.347686903
bowl,three,peopl,1,1,0.29705395
bowlingdo,com,also,1,1,0.29717325
boy,beauti,brainstorm,1,1,0.297471501
boy,feel,sister,1,1,0.2973522
boy,infant,school,1,1,0.43767895
boy,make,crack,1,1,0.438156151
boy,oh,boy,1,1,0.43755965
bpg,continu,satisfi,1,1,0.4379772
brainstorm,alchemi,offic,1,1,0.312539767
brais,roast,fish,1,1,0.875159067
branch,will,bloom,1,1,0.43755965
brand,low,walma,1,1,0.34392895
brandon,jackson,dimitri,1,1,0.345181601
brass,well,israel,1,1,0.34404825
brave,member,militari,1,1,0.3438693
breach,requir,culpabl,1,1,0.43755965
breach,site,polici,1,1,0.277680465
break,butt,okc,1,1,0.276845364
break,home,mom,1,1,0.276964664
break,know,well,1,1,0.277203265
break,leg,die,1,1,0.276845364
break,schedul,drop,1,1,0.277203265
breakfast,actorfest,visist,1,1,0.278038365
breakfast,like,chill,1,1,0.34380965
breath,hello,hello,1,1,0.34380965
breath,issu,result,1,1,0.345181601
breath,point,shake,1,1,0.34428685
breath,without,assist,1,1,0.43791755
breez,front,window,1,1,0.34380965
brianana,hous,will,1,1,0.34380965
bribe,judg,complet,1,1,0.43755965
brick,wall,pink,1,1,0.43755965
bride,bff,wed,1,1,0.439050901
bride,groom,chase,1,1,0.43767895
bride,groom,tri,1,1,0.297367113
bridg,gap,find,1,1,0.297009213
brighten,dine,room,1,1,0.7191079
brighten,week,yo,1,1,0.34380965
brilliant,educ,often,1,1,0.3439886
brilliant,materi,soundwis,1,1,0.28130965
brimston,preacher,said,1,1,0.28130965
bring,chang,one,1,1,0.28154825
bring,confid,peac,1,1,0.2816079
bring,dinner,don,1,1,0.281846501
bring,power,water,1,1,0.28130965
bring,prosecutor,issu,1,1,0.43755965
bring,stuff,back,1,1,0.438275451
bring,us,closer,1,1,0.438693001
bro,sharepoint,dev,1,1,0.439289502
bro,stoke,present,1,1,0.440422853
broad,now,uk,1,1,0.4376193
broad,water,reason,1,1,0.439647402
broadband,won,say,1,1,0.4376193
broadcast,industri,oppon,1,1,0.43755965
broadcast,rich,power,1,1,0.344525451
broccoli,rabe,clam,1,1,0.34380965
broke,bailey,attempt,1,1,0.43791755
brooklyn,think,man,1,1,0.43803685
brotha,ain,thang,1,1,0.344406151
brother,anoth,brother,1,1,0.344406151
brother,eric,cox,1,1,0.43791755
brother,sister,im,1,1,0.4376193
brother,sister,resid,1,1,0.270892983
brought,crippl,debt,1,1,0.270892983
brought,winter,white,1,1,0.271071934
brown,aka,sounda,1,1,0.271012283
brown,chad,awesom,1,1,0.271012283
brown,draft,next,1,1,0.271966684
brown,lost,abe,1,1,0.271012283
brown,sound,good,1,1,0.270892983
brown,unidentifi,woman,1,1,0.271250884
bruce,nist,drum,1,1,0.4376193
brunch,thought,swell,1,1,0.4377386
brunswick,ve,effici,1,1,0.3438693
brush,work,year,1,1,0.34380965
brusqu,time,easi,1,1,0.43767895
brussel,european,union,1,1,0.43755965
brutal,know,aren,1,1,0.43779825
bryan,adam,hear,1,1,0.43755965
bs,enthusiast,teacher,1,1,0.43755965
bskyb,find,murdoch,1,1,0.43767895
bskyb,mover,know,1,1,0.4376193
bud,light,rescu,1,1,0.263691107
buddha,head,green,1,1,0.263631457
budget,cut,go,1,1,0.265242009
budget,friend,avocado,1,1,0.263571807
buena,park,gang,1,1,0.265659559
buffalo,appreci,follow,1,1,0.263512157
build,aa,springfield,1,1,0.263571807
build,alaimo,group,1,1,0.263452507
build,case,least,1,1,0.264108658
build,fou,h,1,1,0.263750757
build,fund,reserv,1,1,0.263810408
build,home,pa,1,1,0.264227958
build,independ,music,1,1,0.263452507
build,ouaa,scholarship,1,1,0.263631457
build,white,black,1,1,0.4377386
bum,squad,let,1,1,0.43755965
bumbl,intern,task,1,1,0.3438693
bumper,bumper,clusterfuck,1,1,0.3438693
bumper,clusterfuck,worst,1,1,0.28767895
bumpin,perfect,gym,1,1,0.28779825
bundesbank,accus,board,1,1,0.28755965
bunni,drop,complet,1,1,0.28767895
burden,societi,wast,1,1,0.28791755
bureau,ocean,energi,1,1,0.3441079
burn,offer,feel,1,1,0.34380965
bus,ala,idf,1,1,0.440184252
busi,arm,becom,1,1,0.43755965
busi,danc,drink,1,1,0.43767895
busi,day,thought,1,1,0.43755965
busi,dollar,amount,1,1,0.4376193
busi,don,believ,1,1,0.4379772
busi,foundat,file,1,1,0.28154825
busi,group,say,1,1,0.281299708
busi,jenolo,cloth,1,1,0.563195917
busi,may,also,1,1,0.282393293
busi,news,today,1,1,0.281349417
busi,togeth,play,1,1,0.43755965
busi,tonight,come,1,1,0.3438693
busi,volleybal,girlscout,1,1,0.34380965
busi,wear,exist,1,1,0.282264051
butler,organ,piano,1,1,0.2814886
butt,okc,player,1,1,0.284172853
button,cufon,test,1,1,0.2814886
button,shi,khaki,1,1,0.282264051
buy,biggest,wed,1,1,0.28166755
buy,drink,get,1,1,0.43779825
buy,hunt,land,1,1,0.3126193
buy,limit,brand,1,1,0.31279825
buy,stuff,also,1,1,0.31267895
buyer,anyway,well,1,1,0.264780977
buyer,vista,ridg,1,1,0.264482727
bweni,will,held,1,1,0.264900277
bypass,updat,morn,1,1,0.264482727
børs,equiti,bond,1,1,0.264780977
cabbag,patch,doll,1,1,0.265735378
cabinet,spice,get,1,1,0.264482727
cabl,second,time,1,1,0.264661677
cach,cach,memori,1,1,0.264482727
cach,instruct,data,1,1,0.264482727
cach,memori,access,1,1,0.264780977
cach,memori,compar,1,1,0.264482727
cach,take,huge,1,1,0.264661677
cach,typic,kbyte,1,1,0.43755965
cadi,grove,look,1,1,0.43755965
cagley,cagley,prope,1,1,0.28142895
cagley,prope,ie,1,1,0.28166755
cake,alway,big,1,1,0.282025451
cake,cooki,proceed,1,1,0.28166755
cake,one,friend,1,1,0.28166755
cake,smash,face,1,1,0.282323701
cake,thank,close,1,1,0.3438693
cake,wed,wasn,1,1,0.3438693
calibr,qualiti,educ,1,1,0.313394751
california,colorado,mean,1,1,0.31255965
california,pleas,help,1,1,0.314945652
california,respect,time,1,1,0.253495209
call,area,no,1,1,0.253495209
call,blatant,wrong,1,1,0.28554007
call,book,first,1,1,0.2537402
call,cps,correct,1,1,0.253642204
call,film,name,1,1,0.253642204
call,got,told,1,1,0.253544207
call,josh,hamilton,1,1,0.253544207
call,quit,nice,1,1,0.253495209
call,rock,lath,1,1,0.253495209
call,spri,seem,1,1,0.253593206
call,TRUE,love,1,1,0.28554007
call,wilson,major,1,1,0.253544207
call,wors,dissent,1,1,0.253985192
calligraphi,masaki,yokokawa,1,1,0.254916159
calv,cliff,aim,1,1,0.253544207
came,fou,h,1,1,0.253593206
came,hand,applic,1,1,0.347898519
came,place,trail,1,1,0.255602134
came,togeth,creat,1,1,0.253397213
came,toward,end,1,1,0.253593206
came,two,vehicl,1,1,0.253593206
camp,girlfriend,parent,1,1,0.253789199
camp,intent,impos,1,1,0.254181185
campaign,chang,spend,1,1,0.253397213
campaign,financ,record,1,1,0.255896124
campaign,make,difficult,1,1,0.254083188
can,accept,imperfect,1,1,0.253397213
can,afford,buy,1,1,0.254132186
can,also,give,1,1,0.253642204
can,also,see,1,1,0.25403419
can,ask,ed,1,1,0.285344077
can,ass,ive,1,1,0.253593206
can,beat,odd,1,1,0.253446211
can,breath,hello,1,1,0.286030052
can,claim,intern,1,1,0.343047692
can,control,reaction,1,1,0.253642204
can,dine,outdoor,1,1,0.253397213
can,drink,doesn,1,1,0.2537402
can,feel,girl,1,1,0.253789199
can,feel,young,1,1,0.2537402
can,felt,unlik,1,1,0.253936193
can,find,librari,1,1,0.254573171
can,first,repli,1,1,0.341283754
can,forc,bpg,1,1,0.254818162
can,forget,hotti,1,1,0.253838197
can,get,field,1,1,0.438215801
can,get,proper,1,1,0.43767895
can,get,refil,1,1,0.43779825
can,go,ten,1,1,0.31291755
can,hahahahaha,love,1,1,0.31255965
can,happen,can,1,1,0.3127386
can,hate,heat,1,1,0.43755965
can,hear,high,1,1,0.3126193
can,help,feel,1,1,0.315422853
can,imit,approxim,1,1,0.3126193
can,just,thing,1,1,0.43755965
can,keep,talk,1,1,0.43755965
can,liber,progress,1,1,0.440721103
can,lot,cach,1,1,0.43791755
can,meet,chaaaa,1,1,0.43755965
can,never,forget,1,1,0.43755965
can,play,fast,1,1,0.271071934
can,play,kind,1,1,0.271847384
can,pleas,follow,1,1,0.270892983
can,present,write,1,1,0.271191234
can,say,facebook,1,1,0.271310534
can,say,thi,1,1,0.271131584
can,see,can,1,1,0.271429834
can,see,later,1,1,0.271310534
can,see,use,1,1,0.270952633
can,set,interview,1,1,0.43767895
can,somebodi,make,1,1,0.277143615
can,stop,usual,1,1,0.277143615
can,talk,damn,1,1,0.276905014
can,tell,local,1,1,0.278694516
can,turn,page,1,1,0.277203265
can,use,push,1,1,0.277203265
can,wait,make,1,1,0.278694516
can,wait,read,1,1,0.43755965
can,wait,till,1,1,0.31267895
can,work,water,1,1,0.31279825
can,write,featur,1,1,0.313633351
canada,alreadi,haha,1,1,0.43755965
canadian,lake,never,1,1,0.26892895
canal,street,song,1,1,0.2691079
cancel,bill,retreat,1,1,0.2688693
cancel,cabl,second,1,1,0.2691079
cancel,quit,tri,1,1,0.26880965
cancer,diseas,continu,1,1,0.26892895
candid,salem,mayor,1,1,0.269406151
candid,time,said,1,1,0.26904825
candid,william,davi,1,1,0.2689886
candl,lit,dinner,1,1,0.270002651
cant,welch,lol,1,1,0.878022269
cantab,can,claim,1,1,0.312937434
capac,often,independ,1,1,0.4376193
capit,freedom,will,1,1,0.438454401
captain,shane,doan,1,1,0.43755965
car,block,way,1,1,0.3441079
car,follow,pre,1,1,0.34380965
car,gun,drawn,1,1,0.43767895
car,instead,motorbl,1,1,0.43791755
car,repo,said,1,1,0.43755965
car,serious,wow,1,1,0.2973522
car,sinc,onset,1,1,0.2971136
car,stop,wait,1,1,0.29705395
car,travel,countri,1,1,0.298008351
carbon,price,encourag,1,1,0.34380965
card,base,email,1,1,0.344346501
card,bi,hday,1,1,0.439528102
card,chose,robin,1,1,0.43767895
card,first,valentin,1,1,0.4376193
card,gift,occas,1,1,0.438156151
card,hand,written,1,1,0.34380965
card,pa,depict,1,1,0.34380965
cardiac,wing,hospit,1,1,0.34416755
cardin,haven,put,1,1,0.344346501
cardin,loss,washington,1,1,0.43755965
cardin,play,hammon,1,1,0.2876193
cardstock,te,new,1,1,0.28755965
care,act,trampl,1,1,0.28791755
care,clean,suppli,1,1,0.28803685
care,complain,repeat,1,1,0.28767895
care,gave,silent,1,1,0.34416755
care,jam,lead,1,1,0.344823701
care,other,think,1,1,0.43755965
care,plan,inferior,1,1,0.43791755
care,son,suggest,1,1,1.643266172
care,sweet,excit,1,1,0.2768198
care,us,mean,1,1,0.2768198
career,don,forget,1,1,0.2768198
career,don,miss,1,1,0.43803685
career,high,three,1,1,0.31255965
carey,institut,govern,1,1,0.31303685
caribbean,even,south,1,1,0.31255965
carolina,senat,concern,1,1,1.18779825
carpet,area,clean,1,1,0.4376193
carpet,grasp,feet,1,1,0.284351803
carreta,pack,born,1,1,0.2817272
carri,bill,absolut,1,1,0.282443001
carrot,soup,lunch,1,1,0.28178685
case,least,four,1,1,0.28130965
case,prefer,spark,1,1,0.28130965
case,seat,aren,1,1,0.438693001
case,tri,stay,1,1,0.31267895
cash,piggi,bank,1,1,0.31255965
cash,walk,fled,1,1,0.31255965
cassotto,new,york,1,1,0.43767895
cast,director,workshop,1,1,0.43755965
castleton,christian,david,1,1,0.439110551
cat,move,actual,1,1,0.438454401
catch,desk,put,1,1,0.438096501
catch,troubl,head,1,1,0.43767895
caught,read,turn,1,1,0.2971136
caught,watch,bachelor,1,1,0.297650451
cauliflow,pine,nut,1,1,0.29717325
caus,accid,result,1,1,0.2973522
caus,cowboy,use,1,1,0.31255965
caus,everyth,goin,1,1,0.3126193
caus,problem,whether,1,1,0.313573701
caus,struggl,math,1,1,0.440422853
cc,anyon,els,1,1,1.188215801
cc,way,get,1,1,0.2876193
cd,bridg,gap,1,1,0.288215801
cds,track,licens,1,1,0.28791755
ce,ain,amount,1,1,0.288096501
ce,ain,peopl,1,1,0.2876193
ce,ain,race,1,1,0.264766702
ce,ain,time,1,1,0.2628579
ce,ainti,batter,1,1,0.2626193
ce,ifi,wet,1,1,0.265243902
ce,ific,mall,1,1,0.2628579
cedar,road,near,1,1,0.263335101
celebr,hawaii,much,1,1,0.2629772
celebr,mother,day,1,1,0.264528102
celebr,wristband,can,1,1,0.265422853
cell,phone,bill,1,1,0.26255965
cell,phone,make,1,1,0.26267895
cement,materi,wall,1,1,0.26291755
center,just,tri,1,1,0.26255965
center,later,die,1,1,0.26279825
center,mani,deplor,1,1,0.265184252
center,no,h,1,1,0.43755965
center,temp,auton,1,1,0.43755965
center,willoughbi,transfer,1,1,0.43767895
centerpiec,mani,feast,1,1,0.4378579
central,dublin,rang,1,1,0.31267895
central,sq,featur,1,1,0.313215801
central,wisconsin,fall,1,1,0.314707052
centuri,resid,former,1,1,0.2876193
ceo,margaret,anderson,1,1,0.28755965
cf,year,boss,1,1,0.291079003
ch,even,thoma,1,1,0.288752651
chaaaa,six,flag,1,1,0.28767895
chad,awesom,kid,1,1,0.3439886
chair,less,today,1,1,0.3438693
chair,next,umpir,1,1,0.344525451
chair,paint,cream,1,1,0.34380965
chair,three,five,1,1,0.4376193
challeng,insight,fashion,1,1,0.4379772
challeng,intent,outcom,1,1,0.263780582
challeng,see,chang,1,1,0.384925579
champ,one,win,1,1,0.263448246
chanc,win,enter,1,1,0.263503636
chanc,win,ticket,1,1,0.263448246
chandler,lyric,deliveri,1,1,0.263614414
chandler,seem,tri,1,1,0.263448246
chandler,sometim,eclips,1,1,0.263448246
chandler,sound,relax,1,1,0.264556033
chandler,unfo,unat,1,1,0.263448246
chang,don,know,1,1,0.264722201
chang,effect,circumst,1,1,0.263559025
chang,fb,password,1,1,0.264057529
chang,go,educ,1,1,0.438752651
chang,jesus,christ,1,1,0.440422853
chang,live,might,1,1,0.34380965
chang,mind,point,1,1,0.34380965
chang,new,discount,1,1,0.3438693
chang,one,life,1,1,0.34380965
chang,simba,lion,1,1,0.347686903
chang,snow,night,1,1,0.4376193
chang,spend,predecessor,1,1,0.562539767
chang,technolog,equip,1,1,0.312539767
chang,tune,mil,1,1,0.43755965
chang,will,manifest,1,1,0.43755965
channel,sammi,davi,1,1,0.3441079
chansi,stuckey,jason,1,1,0.3438693
chapman,elect,salemia,1,1,0.438991251
chapter,round,cut,1,1,0.43779825
charact,campaign,make,1,1,0.28755965
charact,includ,mayor,1,1,0.288275451
charact,love,almost,1,1,0.28755965
charg,jersey,citi,1,1,0.28755965
charg,lewd,two,1,1,0.288275451
charg,said,offic,1,1,0.43779825
charg,us,best,1,1,0.43767895
charg,woman,death,1,1,0.31255965
charl,dr,john,1,1,0.31267895
charl,nigga,snore,1,1,0.3126193
chase,around,danc,1,1,0.43767895
chase,contractor,speedi,1,1,0.438156151
cheap,exercis,lace,1,1,0.43755965
cheat,real,simpl,1,1,0.438215801
check,behind,eye,1,1,0.43755965
check,black,friday,1,1,0.43755965
check,black,men,1,1,0.3128579
check,elimin,best,1,1,0.31267895
check,in,far,1,1,0.3126193
check,lineup,tt,1,1,0.3438693
check,middl,eastern,1,1,0.34428685
check,redesign,home,1,1,0.31255965
check,rework,keep,1,1,0.314528102
check,us,spotifi,1,1,0.313573701
check,walkin,soundtrack,1,1,0.438454401
check,week,chanc,1,1,0.34416755
check,whether,parent,1,1,0.34380965
check,win,free,1,1,0.43803685
chees,ll,go,1,1,0.3441079
cherish,time,get,1,1,0.34380965
cherri,berri,chiller,1,1,0.43791755
chest,cover,logo,1,1,0.438752651
chest,thud,jar,1,1,0.3441079
chicago,like,second,1,1,0.3438693
chicago,roadtrip,status,1,1,0.43767895
chick,flick,get,1,1,0.43755965
chick,flick,scale,1,1,0.4378579
chick,thirst,aye,1,1,0.344644751
chicken,fillet,flatten,1,1,0.34392895
chickiewhawha,canal,street,1,1,0.4379772
chief,open,civilian,1,1,0.28803685
chief,staff,benni,1,1,0.2876193
child,need,hospit,1,1,0.28755965
childhood,exist,raini,1,1,0.288335101
